Anisotropy	Centroid 0	Centroid 1	Centroid 2	Compactness	Database ID	Image_Name	Intensity Variance 0	Intensity Variance 1	Is Border	Kurtosis Intensity 0	Kurtosis Intensity 1	Location 0	Location 1	Location 2	Max Intensity 0	Max Intensity 1	Mean Intensity 0	Mean Intensity 1	Median Intensity 0	Median Intensity 1	Min Intensity 0	Min Intensity 1	PCA1 0	PCA1 1	PCA1 2	PCA2 0	PCA2 1	PCA2 2	PCA3 0	PCA3 1	PCA3 2	Second Moment 0	Second Moment 1	Second Moment 2	Sum Intensity 0	Sum Intensity 1	Surface	bounding box maximum 0	bounding box maximum 1	bounding box maximum 2	bounding box minimum 0	bounding box minimum 1	bounding box minimum 2	label	volume	
0.5718269656206488	59.28884031227848	28.492616039744554	33.47201324816662	0.5306428594141896	151	B5_C3.ids	7549.736636531493	29310.068134749155	false	54.25073307383616	-0.7268994108985298	164	79	66	2102.0	973.0	79.97624792997635	412.75680151408	58.0	405.0	5.0	45.0	0.13682089269501738	-0.2554338835604623	0.9570964290244525	0.9760051082191542	0.1999793787860316	-0.08615263658455292	-0.16939324677287365	0.9459184844317047	0.2766661322933678	510632.25187791866	423618.30905323214	701515.3916725551	1690298.0	8723615.0	726.7408668249846	185	96	84	146	62	49	106.0	1369.548	
0.4684672046156192	61.73518218623445	36.15603238866387	51.71418128654969	0.5500244782820914	152	B5_C3.ids	102667.95750772227	14864.150712936304	false	5.015817320808529	-0.04503843496413351	171	100	103	3242.0	989.0	441.77446018893926	515.4764394961732	352.0	516.0	8.0	90.0	0.04846517184988444	0.10543054179375959	-0.9932449486277973	0.6755039594954305	0.7290525827025193	0.11034823225037274	-0.7357618689654668	0.676288941586258	0.03588508972515334	354189.1733603253	365188.7423481782	482078.36695905006	7856517.0	9167233.0	633.8499688506126	187	117	121	154	85	89	88.0	1152.4032	
0.439126132362074	57.84755218803212	46.24005721354593	52.65248569661338	0.5401409464588558	153	B5_C3.ids	57899.59531073211	14826.406402672506	false	7.699625317195148	0.07456833587930412	160	128	105	2597.0	1024.0	290.90548167619704	538.8758698005256	222.0	540.0	5.0	104.0	0.11049344039405001	0.5783236485872826	-0.8082901441404441	-0.5554757457072579	-0.6384588960717082	-0.5327447174377815	0.8241589018877686	-0.5078503672456965	-0.25069923998201266	637549.9816792809	980268.3419870354	854399.5403394421	7525143.0	1.3939641E7	905.4093169942498	179	153	125	143	107	88	96.0	1676.2464	
0.2714965661808426	61.615001185452	42.12047797429947	24.220541514533622	0.5043984117466417	154	B5_C3.ids	161108.24970152287	21645.07348033121	false	7.918337968115631	0.13804053439111463	171	117	48	4095.0	1150.0	418.48238418131297	597.2092560102392	291.0	604.0	3.0	53.0	0.18328680567754319	-0.2001304234014647	-0.9624727323377391	0.8702379417507163	-0.42237352554547075	0.25354788434488346	-0.4572656466453601	-0.884052271388655	0.09674559344259842	548418.8661804693	517435.90661672055	511030.5228318106	8825375.0	1.2594546E7	689.2943252250552	189	137	62	152	100	31	70.0	1366.5672	
0.6462183271996167	55.18607281623293	40.08731328248668	94.66876528997001	0.7237026650236322	155	B5_C3.ids	9374.529833612378	8014.9033914615775	true	13.17220020054738	-0.18656786471451658	153	111	189	1916.0	676.0	159.1987336307383	304.310692185924	142.0	305.0	5.0	48.0	0.008083886643136936	0.9999206066073106	0.009665984626982593	0.9922303417030233	-0.009221090055094167	0.12407223904684637	0.12415151944556636	0.008587897313312191	-0.9922261074165976	439555.11181752384	768976.8552165783	75366.82202475026	2212544.0	4229310.0	651.7596725746989	175	135	194	136	87	179	114.0	900.5903999999999	
0.6369911541788839	60.683701135938946	58.428387819316306	73.62727321209525	0.4385391988576309	156	B5_C3.ids	37828.017212063445	10752.84314174069	false	3.5949216332634735	0.28824168995767385	168	162	147	1792.0	884.0	286.16407124952553	438.00943949656363	238.0	438.0	4.0	60.0	-0.0896002895499022	-0.2956251478976367	0.9510928240939862	-0.7475157455298417	-0.6110895195216193	-0.2603647620470203	0.6581732281835374	-0.7342856195387031	-0.1662306549380239	1127923.5418953614	1246311.9131320901	2048102.0499173782	1.0731725E7	1.642623E7	1065.7070879042149	190	181	167	149	139	125	104.0	2430.1295999999998	
0.6104019186694034	54.38619187264343	36.03019689987443	65.55080761532349	0.5001301601162725	157	B5_C3.ids	105648.49046418654	10564.743731401413	false	5.906593817898896	0.4645996665808716	151	100	131	3222.0	851.0	424.18419215196127	468.28296792812966	331.0	469.0	6.0	45.0	0.04809592366976199	0.29544369216661004	-0.9541487341527598	0.0749615817765087	-0.9536279537913859	-0.2915038370334398	0.9960258748566306	0.05750435206674128	0.0680125437656028	302025.3421030545	646794.3051864303	793016.5869758034	9112749.0	1.0060123E7	696.2303956896067	165	121	148	137	82	115	82.0	1392.0983999999999	
0.5799290966617867	53.54391330523762	24.88633009374744	78.98281299274767	0.4339202627280156	158	B5_C3.ids	31226.395677596207	8355.422009128319	false	5.491745858320753	0.15294437287006923	148	69	157	1694.0	756.0	196.34325277372773	392.3570711848911	142.0	391.0	4.0	32.0	-0.03809190710637231	0.038428562983461645	-0.9985350530452228	0.2763446689859043	-0.9598848804294595	-0.047483052197528686	0.9603034054589573	0.27774855871803966	-0.02594431718086157	758787.5128717703	1285929.8242091604	1746591.892778013	6848649.0	1.3685807E7	980.785109937191	166	91	178	132	47	139	105.0	2260.2888	
0.5225934650725075	54.09217846820849	63.576795520231116	30.33401071772652	0.46945641363857	159	B5_C3.ids	181775.0178948823	19573.36818813337	false	4.353684716359075	0.5701800673322546	150	176	60	3573.0	1166.0	465.55280587668017	575.5605130057868	328.0	586.0	5.0	39.0	0.18496742295945087	-0.026853176914961634	-0.9823777070624686	-0.19372727967619288	-0.9810078592025011	-0.009660294622212793	0.9634608417330731	-0.1921002006050477	0.1866566885340535	641899.1821279074	1533112.1992088228	1554232.1361843063	1.5463802E7	1.9117818E7	1010.4564824551344	168	200	81	134	153	39	67.0	2152.3968	
0.5248680881284726	62.82194812069844	20.269497088406485	69.73820657608347	0.42844338869793774	160	B5_C3.ids	31560.121245460796	7525.7109820463465	false	5.628683338571376	0.052395518448101086	174	56	139	2716.0	850.0	241.77342509264741	403.42776895476345	196.0	401.0	5.0	110.0	-0.14948951813615097	0.03785554269466727	-0.9880383807599347	-0.3118600676008517	-0.9500668472758851	0.01078350329217358	0.9382942940268866	-0.3097417369269959	-0.15383066730023004	898351.7415458028	1118886.621111714	1484524.7916741185	8220780.0	1.3717351E7	944.0020002424717	194	77	158	155	36	120	84.0	2203.3296	
0.7690163221232746	51.018166269220806	10.09161911027056	74.80102376449366	0.5425170194719048	161	B5_C3.ids	39926.35056037281	10991.457371246803	false	8.375937525839607	0.08865276396976451	141	28	149	3085.0	774.0	241.05842447168519	357.2459501685697	185.0	359.0	5.0	34.0	-0.13812913322390552	0.2472133732504781	0.9590651128265132	0.9840374249792635	-0.07545232238508445	0.16117472905787017	0.11220823853440132	0.9660188896356103	-0.23284504734305536	722346.423932218	399514.91899843176	1435616.6090164345	5863023.0	8688936.0	855.0424118041992	162	47	171	122	14	128	81.0	1576.0656	
0.6073748259918061	27.76841768313218	45.485098726329085	16.034621605229567	0.3776183582706884	162	B5_C3.ids	171958.36444434634	28037.450573330523	false	7.118840701058033	-0.4347538889703175	77	126	32	4095.0	1043.0	472.4793112743343	476.49388435878075	342.0	498.0	5.0	25.0	-0.7158139794882931	0.383873982770312	0.5833104766084627	0.4893385484196049	0.8716805881271203	0.026846551230122813	-0.49815472676642114	0.304653438573103	-0.8118054881348468	4427200.561635612	3703318.7536708442	2247024.7052024365	2.8044482E7	2.8282771E7	1452.4217097237706	107	156	50	44	97	13	69.0	3846.2688	
0.43723119491494966	47.96945651856816	22.152586714898348	92.94763557863398	0.45482988756014	163	B5_C3.ids	9386.451057557926	7074.3033064833035	true	5.40906283489913	-0.15750500693344005	133	61	185	1014.0	709.0	134.0823827999607	302.76924647743846	114.0	302.0	4.0	48.0	0.5680725248092465	0.8101413414988589	0.14479162044565067	-0.8188116081926731	0.5740621016413199	5.037341356739723E-4	0.08271128608464885	0.11884321711221127	-0.989462042172737	1915448.8893748713	2007948.1848221775	435406.0117273318	4596210.0	1.0378627E7	1010.3041687756777	161	87	194	104	34	174	112.0	2221.2792	
0.4774393151711588	52.64477765007535	39.03567854301135	14.255496124716355	0.3564013338028095	164	B5_C3.ids	7964.7468772782595	47157.07619380074	false	83.48535911013653	-0.893478936447003	146	108	28	2359.0	1162.0	43.40475348480113	428.43971944712723	16.0	431.0	4.0	26.0	-0.5652606391386594	-0.5174620210028149	0.6424277910086369	0.054433141903864835	-0.8004835279228651	-0.5968778389139919	0.8231144773985137	-0.3024221856012653	0.48064891423275447	3671565.243596558	4556335.226119728	3334356.1498910044	2945707.0	2.907649E7	1567.3521332070231	175	138	50	117	76	8	61.0	4397.7168	
0.5378781819536795	20.761548948896102	54.584180666725246	63.28798707010315	0.44018624872090745	165	B5_C3.ids	57367.06803993138	15064.124500441176	false	5.1339948040299666	-0.3557358246200044	57	151	126	2456.0	865.0	296.6567859970165	349.7185108628846	228.0	350.0	5.0	26.0	0.8020630855022669	0.049864714219821756	0.5951540280888292	0.4008659201319108	0.693742416664288	-0.5983543877983932	-0.44272036428357314	0.7184949335914409	0.5364361187057146	3362750.5369223393	1909392.5076989103	2047683.254672784	1.3490764E7	1.5903799E7	1297.1605580747128	89	176	146	28	127	106	97.0	2946.8448	
0.7436680154176502	159.88603758001292	68.71924014040803	86.93125817330763	0.4794230733359487	166	B2_C1.ids	68687.72829122933	11428.652541461352	false	4.441029045177276	0.030925821706609735	444	190	173	2784.0	881.0	368.91661504577723	436.31378622065785	297.0	442.0	6.0	76.0	0.19550714499330354	-0.019255817960347074	0.9805132175199096	-0.4970525422648349	0.8599323232688365	0.11599642074446048	0.8454086150996047	0.5100447165417359	-0.15855176013916963	637841.0843526514	683743.5000619492	1704379.8764027113	1.0719979E7	1.2678406E7	902.7337030917406	462	209	198	426	173	151	112.0	1882.9584	
0.6112020560218889	29.35111380673991	41.611978941750365	98.30722482350266	0.4242083183989674	167	B2_C1.ids	95066.93824497605	15979.798349251474	false	3.577439219406482	-0.1745467108316583	81	115	196	2496.0	922.0	459.18353186637677	443.35789320458775	381.0	444.0	6.0	48.0	0.01612334360148274	0.1550057474481269	-0.9877819881173964	-0.6182767001985936	-0.7748504870371947	-0.13168388181459653	0.7857951131068753	-0.6128457726021039	-0.08334326140176751	1225205.8076809207	1442724.2991048007	2394212.416895738	1.8927086E7	1.8274769E7	1133.05668541044	100	138	221	61	93	173	77.0	2670.9912	
0.5984560259706614	24.041386213539024	27.10399284534962	39.87725302696707	0.38604218974691845	168	B2_C1.ids	303380.2126583515	27575.44724276829	false	5.20701431020556	0.2653835530289723	66	75	79	4095.0	1164.0	557.9826981287781	545.6726403411993	369.0	570.0	5.0	26.0	0.08893154912699645	0.1698269141160562	-0.9814530038731811	0.7997941463189008	-0.5994600140735328	-0.03125723981705405	-0.593650152096244	-0.782180612626507	-0.18913747948867457	2828186.0407533045	2265838.6161695584	4282661.909707178	3.2443346E7	3.172759E7	1454.5032028257847	92	100	107	41	52	55	49.0	3767.7311999999997	
0.6658230210661475	120.69542848994745	18.196254303232635	107.40989183353506	0.42372825753830107	169	B2_C1.ids	20071.344769331245	7436.243622648601	true	4.377252558070087	-0.29611971005887394	335	50	214	1471.0	619.0	206.4501436108591	244.7603430364146	175.0	245.0	5.0	26.0	0.24515668276716826	0.29803404711097203	0.9225366700881071	0.9186090424042114	-0.37561359407478995	-0.12276748412929467	0.309928424168897	0.8775477962532147	-0.3658609533460911	2855879.109060289	1527946.0823369198	3511024.313050679	1.0134844E7	1.201553E7	1347.9206041246653	363	71	236	307	31	188	80.0	3181.0968	
0.48932086064231317	149.48001177509607	46.73196349720369	115.71352173486444	0.6804653796520213	170	B2_C1.ids	30675.44696606878	5885.87722904677	true	7.660396343626088	-0.2916904575106223	415	129	231	1923.0	566.0	251.59248356392757	236.81679913649583	210.0	235.0	6.0	44.0	0.7316102752066599	-0.6816915953263041	0.006555461350193644	-0.6817153004277204	-0.7316141051233314	0.002247297784000689	0.0032641039778438115	-0.006113104454013635	-0.999975987501278	282517.77332940884	278070.4816956131	50140.75340985773	2563979.0	2413400.0	449.3635499253869	435	149	236	397	111	224	132.0	660.3768	
0.49749260523781724	18.272077197819417	48.48005263487631	89.81199741002992	0.3847686790261618	171	B2_C1.ids	115038.7642481956	20961.128850131743	false	5.516238576118903	-0.32690671606284516	50	134	179	3632.0	938.0	493.8188065250524	447.3116527769125	412.0	459.0	6.0	32.0	0.016377003743055427	-0.027113778478153598	-0.9994981924771238	0.9788332817135046	-0.20352051376659183	0.021559385106111516	-0.20400294203361646	-0.9786951739396799	0.02320681255168006	2033738.3586740931	1541886.119631586	2559025.5773752974	2.3642563E7	2.141594E7	1193.7177389636636	74	156	201	27	112	157	69.0	3102.4296	
0.24845465948530387	128.67588879039394	46.266959787251736	29.735466193891572	0.3589253553385073	172	B2_C1.ids	118177.15250543432	34101.64327356091	false	9.088993719855488	-1.0420918900238887	357	128	59	4095.0	919.0	408.80238536550365	354.8672898702344	315.0	358.0	5.0	25.0	0.2027890153792472	0.9668602368267231	0.1551060852606647	-0.2013014344104816	0.19617571961432434	-0.9596837080716151	0.9583080651574409	-0.1633902367865816	-0.2344126335695815	2907214.8958684327	4147840.821735209	2511343.4132806086	2.5364144E7	2.2017741E7	1443.0651339441538	380	161	80	330	101	40	90.0	4020.5159999999996	
0.5387129262368169	19.57738738230814	40.68710379432843	74.16846140835497	0.41241533371865496	173	B2_C1.ids	93607.73608171934	19314.34938154881	false	4.010127741352273	-0.023783334506262133	54	113	148	2879.0	1011.0	438.0970288098327	516.3132716919597	354.0	528.0	6.0	34.0	0.07236203640639938	-0.01166695488418434	-0.9973101913902461	0.6565874476871988	0.7532498161824749	0.03882831390464772	-0.7507707101550575	0.6576310489817203	-0.06216706675139821	1029362.9296183054	1070331.1873439653	1628179.5492476393	1.5541054E7	1.8315697E7	948.0253963321447	76	132	169	36	92	128	63.0	2298.7152	
0.5950887563693098	140.23177534168482	69.02386247152668	92.58278758542158	0.4478066157814384	174	B2_C1.ids	62393.64795361547	15188.780446989538	false	11.344647265742157	0.2598249719965531	389	191	185	2926.0	935.0	332.96483485193505	468.3159880410014	272.0	479.0	6.0	48.0	-0.07167182869613849	0.15106480102415826	-0.9859221951365548	0.953113342578012	0.30173406255553126	-0.023054537373453494	0.2940035802011954	-0.9413479597817516	-0.16560770949328757	703290.938461012	675732.00012388	1180214.8721526149	9354980.0	1.3157806E7	815.2860390692949	409	210	204	372	173	164	119.0	1820.6208	
0.5649697365974187	156.58975110808032	53.02220252301398	110.44067507671289	0.5284689057781338	175	B2_C1.ids	31537.135346757495	4606.094945001275	true	2.1615963317247657	0.22798222364417287	434	147	220	1434.0	620.0	291.16945107398294	275.03392430957564	249.0	275.0	6.0	38.0	-0.028124742394916743	0.1441969112864173	0.989149255492151	0.9699112802607344	0.24333060320512861	-0.007894679652261297	-0.24182867342026065	0.9591649849318341	-0.14670182136739646	346688.18530514895	306019.3161950176	525252.1295602372	5124000.0	4840047.0	602.6397280916572	450	163	236	418	132	205	130.0	1140.3504	
0.7290273944043184	16.313202405793554	33.78038296305392	90.93269506157633	0.41631494205177	176	B2_C1.ids	87926.88684517096	18198.118175055555	false	5.577887817701667	-0.47645485957864997	45	93	181	2851.0	932.0	399.5662616096069	445.3996767726249	317.0	456.0	6.0	38.0	0.1941848751070463	0.003944282560582467	0.9809570209314694	-0.39459906786181503	0.9158338907994409	0.07443023650200642	0.8981001113028811	0.40153795225139094	-0.1793974999254792	1417843.2858205233	1897059.0400859152	4051078.133505459	1.9531598E7	2.1772027E7	1318.6998934298754	65	117	210	25	71	155	70.0	3167.5535999999997	
0.5912783670164917	121.95406390282591	67.16885133350931	114.96177713229474	0.7465937016877914	177	B2_C1.ids	24750.245231075707	5694.213831321786	true	1.6695084167113117	0.04166989895545248	338	186	229	1218.0	632.0	288.9500924214429	323.22999735938544	260.0	319.0	7.0	106.0	0.5855177461346207	-0.7237714862426348	0.3651353237685466	-0.5820631137778187	-0.6888529765874024	-0.43206956410507064	-0.5642441852077028	-0.040452593845176674	0.824616327215568	124221.7475363027	148854.5472405613	68958.3689595941	2188508.0	2448144.0	366.4246051385999	357	202	236	327	170	221	134.0	490.79519999999997	
0.42334766713792793	29.49954648020706	42.47307518734158	23.606930941304352	0.35900310250986084	178	B2_C1.ids	419619.672265695	39712.83586753349	false	4.156263232992121	-0.41003671432789	81	117	47	4095.0	1163.0	708.2783380226992	537.8883750731013	492.0	578.0	4.0	25.0	-0.4403550122339926	-0.382124585363536	0.8124458532487848	-0.7606701080252365	0.6394882043930729	-0.11151602216273072	0.47693652613033904	0.6671099142591642	0.572272585696585	4836624.930092798	4186249.3568336996	3785655.182327032	5.0850135E7	3.8617158E7	1670.172614455223	112	146	70	53	88	25	50.0	4652.2512	
0.4883684082215596	146.2310159091744	58.83110555902579	110.01572546570218	0.49129452129361373	179	B2_C1.ids	28834.754734487495	9657.090154996225	true	4.07266816304255	-0.014516825828502	406	163	220	1700.0	869.0	299.015027372603	337.04824190763196	266.0	333.0	6.0	51.0	0.5600347193238887	0.12786051349697602	0.8185430973626879	0.8113603513842521	0.11510789876884256	-0.5731008217082268	-0.16749774133831175	0.9850897729290015	-0.039276531380105936	1165311.3155836414	476687.8500936913	957699.5390012105	8138292.0	9173442.0	866.4772814959288	428	181	236	382	150	203	126.0	1763.6616	
0.7317034858950617	155.0941185608228	30.960674357510072	45.8371216447744	0.42786067625321794	180	B2_C1.ids	86349.14499988004	23836.219230363437	false	15.173136469453187	-0.5950688201622696	430	86	91	4019.0	922.0	331.98101656195905	379.12047972586015	249.0	393.0	6.0	25.0	0.32245074434874854	-0.3323564500820626	0.8863208829525498	0.6630449344542229	0.7475576928553864	0.039101288307766595	0.6755715597651617	-0.575062332222848	-0.4614177951649519	1625311.783790631	1715408.5847027332	2831071.354654396	1.4532469E7	1.6595999E7	1213.678151473403	452	109	116	406	62	67	94.0	2836.62	
0.5377447728751344	39.21097454027881	23.568078238710502	89.83019582634941	0.3977474470037548	181	B2_C1.ids	89150.82148599287	16711.22662043596	false	4.234126391350339	-0.25749565899798954	108	65	179	2943.0	898.0	443.6114924585109	441.7205399573127	363.0	447.0	7.0	33.0	0.0019212957077150692	0.08469539141484472	-0.9964050377712318	0.9984732026760167	0.05484408684886292	0.006587083999198974	0.055204820085764585	-0.9948963849621731	-0.08446070700922252	1681900.8625854622	1282952.8728593297	2288329.586859636	1.9323273E7	1.9240905E7	1122.6911716535687	131	85	202	85	44	158	71.0	2822.6232	
0.6740739258954727	120.97794019933511	67.8176759912721	38.635121586821406	0.39057080131259436	182	B2_C1.ids	136646.35956294238	30117.435322925623	false	7.915471613240488	-0.6126845622468093	336	188	77	4035.0	1031.0	395.1224517879453	453.49505592797016	279.0	477.0	6.0	28.0	0.160597264851105	-0.4056471491678332	-0.8998104849880079	0.9428273900762724	-0.20668655003211334	0.2614520655068297	-0.29203600984178113	-0.8903544577345767	0.3492619483251203	2021353.4415946088	2116332.051265667	3307672.9835458207	2.0099484E7	2.306884E7	1287.4429067596793	358	212	104	312	166	52	91.0	3296.3111999999996	
0.6355944766156162	164.19719989891476	59.947343947434995	102.4619380563277	0.44554682235235926	183	B2_C1.ids	38329.271739771975	13997.618221955841	false	7.644661589269885	-0.21486669476437292	456	166	204	2245.0	866.0	318.85626035434774	386.67163676185	277.0	388.0	7.0	45.0	0.1345463826640837	0.010824534160328978	-0.9908481722101635	0.19701959726964416	-0.980268260841809	0.016044160242367336	0.9711233439701249	0.19737519156770275	0.13402419389757741	758512.704372075	1338441.2746221877	2005607.3140708653	1.1355428E7	1.3770537E7	1028.19838219136	474	189	225	438	145	180	102.0	2307.7223999999997	
0.6454123785593089	99.65626101987898	64.883699222126	89.33405358686258	0.5132108974324514	184	B2_C1.ids	46960.29530827815	12387.527289165168	false	8.280949836360683	-0.43352036452361276	276	180	178	2992.0	688.0	253.84697493517572	310.7984442523625	190.0	324.0	5.0	27.0	-0.23253063683948103	0.09415441207936921	-0.9680208931717402	-0.3344027731540633	-0.9423621349136233	-0.01133101883814669	0.9132931009472796	-0.3210740621212288	-0.25061356386890926	419034.82139846054	642312.4181849668	959745.5315471231	5874019.0	7191876.0	769.5453707948327	294	199	197	262	160	160	123.0	1499.472	
0.3685044710148281	127.38122937443347	79.51794016319168	107.17697189483248	0.5367053749636106	185	B2_C1.ids	21996.755348872768	6836.060037378247	false	1.8218255894121897	-0.03566035589494021	353	220	214	1496.0	726.0	293.32620126926906	351.8495013599274	268.0	348.0	9.0	114.0	0.06943032841555433	0.06987685478225904	-0.9951365005173147	0.7802394524193299	0.6177849578745537	0.09781688357497527	0.6216154972203416	-0.7832362165973146	-0.011627666396675099	344386.82054034807	316481.458335446	375083.652583819	4853082.0	5821350.0	575.4104197844863	371	237	230	338	204	200	129.0	1072.116	
0.566736336382996	150.4304951759692	71.66331957210961	48.1671646557031	0.4050615063174189	186	B2_C1.ids	187917.81014210076	29593.672619296747	false	7.284513052877539	-0.2490734676137163	417	199	96	4095.0	1056.0	499.4610542161947	490.516388020859	375.0	518.0	6.0	26.0	0.3838110708146416	-0.008884214599626966	0.9233689038791949	0.7254351511667115	-0.6158010173632452	-0.3074621089925111	-0.5713430697679363	-0.7878516216555881	0.22990632632185495	1894784.3754158611	1410894.0124152182	2321582.700476667	2.1897871E7	2.150571E7	1150.7904330715537	441	222	117	395	180	73	96.0	2841.0263999999997	
0.528238322264763	139.98912061148823	82.84035820000759	89.40436134737152	0.46404125724036	187	B2_C1.ids	50731.206572462695	12364.427774820868	false	3.0570829825500923	0.3020895630771392	388	230	178	1901.0	915.0	359.12439581850384	443.8826482820589	305.0	446.0	6.0	38.0	-0.2853556198161367	-0.0095833098024261	-0.9583737947234259	0.881156102082378	0.3907219207049092	-0.2662711107943491	0.3770094083737679	-0.9204588751562437	-0.10305030394794733	847093.282946534	549507.8082655763	990539.2646783266	9584671.0	1.1846784E7	802.5348530188203	410	248	198	368	214	163	115.0	1729.4471999999998	
0.43302009879636416	41.428560979040824	52.8636680264452	109.67020678013778	0.42204912566531316	188	B2_C1.ids	114334.30125575249	15376.993442788747	true	6.343871696187102	-0.4346817747260161	115	146	219	3455.0	767.0	441.89933886625914	321.5096638064487	356.0	327.0	5.0	26.0	-0.2277997587581258	-0.11105464950149752	-0.9673541930099023	0.8470728352476913	0.46732767243864465	-0.253125380707895	-0.48018213387752917	0.8770813596224576	0.012385754221847673	1371246.5780391048	994072.2015630866	1452978.4979603107	1.5707312E7	1.1428061E7	972.1125039309263	136	168	236	89	128	199	75.0	2303.316	
0.44369375237134534	134.51294189436553	74.70505254593542	60.58522611702489	0.4712065356776928	189	B2_C1.ids	63650.9702921566	14016.96838410453	false	5.0382907763281555	0.37293945367733317	373	207	121	2428.0	934.0	322.01867923248625	502.76859448097997	247.0	508.0	6.0	61.0	-0.13014741580523143	0.24320330972931967	-0.9612043488748503	0.3811247843512485	-0.8826947824649755	-0.27494330281409685	0.9153171848667732	0.40212196053661964	-0.022189635908480707	790690.5180622474	932398.0882459835	1054313.4830836111	9498907.0	1.4830668E7	900.6973452344537	391	229	142	354	188	101	107.0	1911.4704	
0.5766763652990896	124.78658417373036	82.48630576006967	54.000763059663214	0.3912550610740672	190	B2_C1.ids	84152.7375198943	23610.17317282787	false	5.059840608584036	0.07069501253534582	346	229	108	2495.0	982.0	281.00167048202263	458.9633318897734	179.0	478.0	5.0	26.0	0.0031526666050775095	-0.30863746909336287	-0.9511745230844447	0.9279102589693545	0.3554950600554047	-0.11227561434091368	0.37279030565815763	-0.8822506304604423	0.28750863127817516	2101106.997601946	1692397.7109742828	2815074.9435335877	1.362549E7	2.2254673E7	1229.3575193360448	372	251	130	322	205	85	95.0	3142.0872	
0.6358694542847122	121.62219167679311	79.7028326245439	82.25248708991509	0.46722204581453025	191	B2_C1.ids	32336.775459362983	10720.157929799041	false	2.3250016839285874	-0.1988558720667526	337	221	164	1706.0	826.0	284.4364747873641	386.8036907654807	246.0	385.0	5.0	69.0	-0.20848840169850089	-0.11652291386736534	-0.9710586989987079	0.9470380909991074	0.22389293365848187	-0.23019732503781393	0.24423644395128866	-0.9676230489202172	0.06367255801655801	641423.4886011103	592553.2619061542	1120784.6741913497	7490919.0	1.0186862E7	797.3484349474311	356	239	183	320	204	144	111.0	1706.5728	
0.6766148916803826	105.36324002644938	78.55299977959002	92.50517963411941	0.7213134128984012	192	B2_C1.ids	14809.300669494434	108914.3844350219	false	5.823331555523328	-0.786011960871746	292	218	185	1040.0	1591.0	160.5324002644919	548.9566894423483	132.0	503.0	6.0	32.0	0.22132657248694618	-0.13740488236394277	0.965471100869276	0.9581954975160101	0.21471444729148662	-0.18910075268056828	-0.1813172271220432	0.9669630832802577	0.17918275230030056	140919.29539784134	79221.20040555563	218507.51311440725	1456671.0	4981233.0	424.12882447987795	307	228	197	280	207	167	124.0	587.9952	
0.5886295524289615	136.8501722592847	11.250869262172662	102.08719174217504	0.48311739626154826	193	B2_C1.ids	40301.07610656585	6029.385488399199	false	7.022505074118501	-0.27282046993161746	380	31	204	1996.0	532.0	256.04274951043914	196.78236914600407	205.0	198.0	5.0	25.0	0.29294430494861723	0.21098594847239435	0.9325602199029164	0.9545954983050305	-0.119766977399458	-0.27276969358850744	-0.05413934626445053	-0.9701241161170058	0.23649129056744578	1579917.5266832479	429744.0192611759	1501376.894586582	7714312.0	5928856.0	943.2186932712793	406	45	223	356	17	184	81.0	1952.3591999999999	
0.4199351131607558	60.101037628894325	30.09085353344463	88.33919991361995	0.37839007931584506	194	B2_C1.ids	47843.44297160638	12005.744252305258	false	3.460732771183567	-0.1057454596119003	166	83	176	2019.0	847.0	332.6116899710122	402.62808400365986	279.0	409.0	5.0	39.0	-0.28017173996985306	-0.5093151281437487	-0.813696439937021	-0.5581781072635986	-0.6031845800116511	0.5697416633947309	0.7809871936811075	-0.6138130518977949	0.11529328092314553	2371203.6571397725	3060822.2700470225	3034068.8416565442	1.8482899E7	2.237364E7	1362.533938974142	191	109	200	142	57	155	72.0	3600.8711999999996	
0.49788153765422094	57.2509788445684	46.053258735669296	105.10352923545837	0.4058811717056915	195	B2_C1.ids	61861.940305275486	13055.139102943844	false	7.139912146818395	-0.5014914039094487	159	127	210	3245.0	710.0	352.74098958463674	306.2332842120992	291.0	311.0	5.0	26.0	-0.05552033265327868	-0.22014865939810194	-0.9738850345021675	0.9342830149144278	0.33259130967855927	-0.1284455868012135	0.35218282284131436	-0.9170155879217754	0.18721557308088493	1378393.1148307822	1345194.3914798913	1853548.7426376767	1.4122691E7	1.2260662E7	1053.0171377584338	180	151	230	134	108	187	76.0	2594.3976	
0.4953269840524652	26.804980710258214	31.216805816599205	84.87684241764777	0.42866310953613906	196	B2_C1.ids	98437.84042277222	22371.30857815696	false	3.2835060209278284	-0.359727048269046	74	86	169	2976.0	1041.0	501.2352853892755	524.158250074205	419.0	540.0	15.0	87.0	-0.13854055241469426	0.010979977046463696	-0.990295892872777	-0.07432710493926602	-0.9972336975936071	-6.586768021171755E-4	0.9875636672174501	-0.0735145733024509	-0.1389734172573297	855206.8624581987	2135994.636220185	2075151.3504793872	2.026795E7	2.1194863E7	1123.205713018775	93	115	192	58	63	148	67.0	2620.2527999999998	
